area,names,reviews
돈암동,아리랑로12길 3, 늘 모임은 이곳  음료까지 편안합니다  단골들이 찾는 곳 맛있어요 친절합니다 마카롱이 달지않고 맛있어요 좋아요 마카롱이 달지도 않고 맛있어요 굿 첫방문 맛나게 먹었어요 좋아요 커피가 조금 싱겁네요 그래도 조용하고 분위기 좋은 것 같아요   좋아요 좋아요 좋아요 굿 널찍하고 음료도 맛있고 무엇보다 사장님이 배려심이 많으셔서 좋아요 분위기 좋아요     얼그레이 마카롱 젤 맛있어요 먹고싶을때 종종 방문합니당   좋아요 넘 좋아요 마카롱이랑 아아 포장했는데 사장님 넘 친절히 아이 스팩도 같이 넣어주시고  아이들이랑 갔더니 포장봉 투도 곰돌이로 주셨어요   간단한 디저트타임    
돈암동,디프 커피, 커피저렴하고 맛있어요 인생커피입니댜     토스트도 맛있고 디프커피랑 바닐라라떼 최고예요 사장님도 친절하십니다   원두콩 사는데 너무 좋네요  커피도 맛나고 사장님도 친절하시고 카페 분위기도 좋아요 원두콩도 맛있네요 넓고 깔끔해서 좋았어요   생각보다 치즈토스트 양이 많으니 나눠드세요    저렴한 가격이지만 맛 좋아요   테이블은  개 정도로 많지 않으나 옆 테이블과의 간격이 넓어서 여유있게 있을 수 있는 공간이에요
돈암동,파리바게뜨 동소문한신점, 항상 웃는 얼굴로 친절하게 대해주시는 분이 계셔서 좋습니다  행복하세요    상가내에 좋은 위치에 있어 학원 오가며 가기 좋아요    사장님 친절하셔요 빵 가격이 너무 올랐어요 굿 친절하세요    종류가 다양해요 친절해요     굿 아주머니가 친절하십니다    항상 친절하신 여자분이 있어서 편안합니다  맛있어요  빵 맛있고 친절해요  맛있어요 친절합니다 항상 웃는얼굴로 맞아주시는 사장님 좋아요   아기가 너무 좋아해요 그냥 지나치지 못해요   친절해요 굿 맛있어요 연유빵 맛있어요  케이크 픽업했어요  초코케이크 맛있어요 빵이 맛있어요 다들 어디서 맞춘거냐고 맛있다고 몇번이나 물어보셨 어요 돌케잌 구색맞추려고 했는데 오히려 칭찬들었어 요 원하는대로 맞춰주셔서 넘감사했고 사장님     맛있어요 굿  친절해요 조아요 친절한곳     친절하세요  좋아요 굿  모나카 아이스크림 맛있게 잘 먹었습니다 감사합니다 아기 빵 사러 자주 가요     자주 가는 동네빵집이에요  굿  굿 아파트 상가내에 있어서 이용이 편해요    맛있어요 고소하니 맛나요 맛있느 빵 자주 이용하는 빵집         작지만  동네 상가에 있어서 종종 갑니다  친절하시고 가까워서 자주 이용합니다 친절하고 좋아요 빵 맛있고 좋아요 런치샌드위치 맛있어요 굿  숫자초 구입했어요 맛있어요 꼭 필요할 때 곁에 있어서 감사해요  친절하시고 항상 애용하는 곳입니다 굿  사장님 너무친절해서 사고나면 기분이 좋아져요  간식으로 자주 구입하고 있어요 굿  친절해요 굿  서비스가 좋  요 좋아요 좋아요 친절해요 굿   친절해서 이용합니다 식빵과 아이스티 구입요 굿 상가에 있어서 자주애용해요 사장님이 진짜 친절하세요   굿 굿 굿   친절하구 좋아요 사장님이 친절하시고 샐러드가 맛있어요 친절해요 굿  굿 친절해서 좋아요 빵이 맛있어요 친절하세요  굿 굿 좋아요 치즈롤빵구입 작아도 빵이 다양해요  넘맛있어요 좋아요 사장님이 친절하세요 친절해요 좋아요 친절해서 좋아요 굿  굿  좋아요 굿 빵 구입했어요 굿 굿 굿굿 오전에 알바하는 아가씨가 말도 이쁘게 하시고 뭐든 물어보면 성의있게 답해주셔서 너무 행복했어요 이 동네 사는 사람은 아닌데 일부러 여기까지 사    굿  친절해요 상가 빵집 리뉴얼되고 종류도 많아졌어요 굿굿 굿 동네빵집 이예요 굿 친절해요 주인장이 친절해요 굿 좋아요 원하는빵이 있어요
돈암동,우마이 타코야끼 돈암점, 긋
돈암동,마리웨일237 길음역점, 리치롱블랙이라는 커피를 주문했는데 윗 부분이 거품 같은 게 신기했고 마셔보면 아메리카노 맛과 비슷한 신기한 커피였어요 마카롱 종류만큼 음료메뉴도 다양해요  맛있고 가성비 좋고 친절하시고 배달의 민족 주문도 가능하고 좋아요   가끔 애들이 좋아해서 사먹어요   좋아용 사장님 친절하시고 마카롱 맛있어요 종종 생각날때 들르고 있어요 오미자 호두과자 다 맛있어요    좋아용 가성비가 좋고 친절하세뇨     조아요 굿 가성비 좋은 디저트를 판매하는 곳으로 다양한 음료를 맛 볼수 있어요 홀에 의자가 없다는 점 참고하세요 좋아요 조아용 잘먹었숩니다   마카롱 맛있어요 굳 마 맛나요 가격은 저렴해서 좋으나 맛이  맛있고 달달해염   조아요 조아요 맛좋아요 굿 조아요 굿 조아용 저렴한데 맛나고  이뻐요 친절합니다 맛나요 사장님 친절하시고 커피 맛있어요  롤케이크 맛있어요 커피 잘 마셨어요 좋아요 좋아요 마시따 커피 맛있 간단하게 즐기기 좋은 디저트  커피 괜찮아요 조아요 조아요 좋아요 좋아요 맛나요 동네 마카롱집인디 맛나용   맛있어요 마카롱 맛     가격     친절     다만 아쉬웠던건  없음 굿 마카롱넘맛있어요 맛있어요 굿 친절합니다 사장님이 친절하시고 맛있어용 마카롱 맛나요 우연히 발견한 마카롱집 맛나요 좋아요 맛 굿      조아요 조아요 조아요 가격 저렴하고 부담없이 먹는 마카롱  맛은 쏘쏘 조아요 조아요 조아요 조아요 좋아오  친절하고 좋아요 자주올게요 좋아요 좋아요 가성비 좋은 마가롱집  커피도 맛있고  가게도 이쁘고  친절하세요 마카롱이 맛있어요   낫배드 적당한 가격에 적당한 맛 마카롱 가격이 저렴하고 종류도 다양해서 자주 갑니다  맛있었어요         가격이 저렴해서 좋아요 맛있어요   민트초코 뚱카롱 최고에요 다른거 다 맛있어요 좋아요 좋아요 마카롱도 무난하고 커피도 싸고 맛도 굿 딸기모찌롤 맛있지만 비싸네요  마카롱 생각나면 가는 곳 달달하고 항상 맛있어요  마카롱  마리웨일    굿굿
돈암동,마카롱&브런치, 친절해요
돈암동,카페 느루, 사장님이 아주 친절하세요 세심하게 챙겨주시는 모습이 인상적이에요  창밖으로 은행나무도 보이고 기분 좋았습니다 사장님이 친절해요 아름다우신 사장님이 매우 친절하시고 커피맛도 일품 가성대비 갑 커피집이에요 인테리어도 이뻐요   번 창하세유 작지만 아기자기해요 사장님도 친절하시고 약간산미 있는 원두를쓰시는것같아요 아메리카노 테이크아웃 해서왔는데 시원하게 잘마셨습니다 인테리어도 넘 예쁘고 커피도 맛있어요  도서관 가는길에 들렸는데 친절하고 유쾌한 사장님이 계세요  아이스라떼먹었는데 맛나서 토욜도 들렸더니 휴가시네요   월  일까지 휴가  참고하시길  사장님이 아주 나이스하세요 커피가 맛있어요 친절하고 맛있네요 진짜 친절하세요    커피맛있고  매번 서비스로 주시는 작은 쿠키 맛있어요 맛있어요 항상 친절하십니다 사장님 멋지시고 친절하세요  텀블러    원 할인도 있고 서비스로 주신 쿠키도 맛있어요  무엇보다 바닐 라라떼가 맛있습니다  시럽이면 다른 음료 주    여기는 청들어간 음료가 맛있고 무척 친절하세요 레몬에이드 한번 먹어보고 완전 반해서 레몬에이드로 쭉 가는 사람입니다 이 동네 레몬에이드 맛집이에요 항상 가서 메뉴판도 안보고 레몬에이드요  했    커피 맛있고  친절하시네요 친절하심 친절하시고좋아요 사장님도 친절하시고 밖에 풍경도 너무 예뻐요  사진 이 예쁘게 나와서 좋네요  밀크티도 진하고  카야토 스트도 맛도리에요   다음에 또 올게요  번창하세요  친절하세요  아리랑 도서관 갔다 커피맛 평이 좋아 살짝쿵 방문 했 는데 소문 날만하네요   사장님 넘 친절하시고 카페 도 넘 청결하니 인테리어도 넘 예뻐요   컵받    분위기 좋은 아리랑로 희소한 카페 이런 카페 정말 없 다 손님오면 가는 카페 사장님 넘 친절하시고 커피랑 크로플 맛있어요 커피맛도 찐하고 좋아요   사장님 언제나 나이스 하시네요   오늘도 기분좋게 차한잔 하고 가네요  카푸치노도 맛있네요   고소한 커피향이 좋아요   따뜻한 라떼만 마시다 아이스로   아이스바닐라라떼도 달달하니 향도 좋고 맛나네요  돈암동으로 이사오고 썩 괜찮은 카페가 없더라고요  그러다 돈안동에서 괜찮은 카페 찾았네용 사장님께서 너무 친절하시고 커피도 가격도 좋아서 이렇게    최근 보석같은 카페를 발견해서 기분이 너무 좋습니 다  저번주에 첫방문하여 아메리카노와 수플레 치 즈케이크를 테이크아웃하여 집에서 먹어보았    엄청엄청 친절하시고 매장분위기도 좋아서 그 근처가면 꼭가는집입니다  커피에 진심인데요     커피맛집인정   굿 커피 맛있어요   굿 인테리어 이쁘고 조용해요  가성비 좋은 음료에 사장님 엄청 친절해요  음료도 맛있구요  과일음료는 수제라 믿고 마실 수 있어 더 좋아요  굿 커피맛있어요 굿 커피가 맛있어요 조아요 굿 굿 굿 커피맛있어요 좋아요 상당히친절하시고 가격대비 커피맛도괜찬고 아담하면서 대화하기 편한곳이여요 드디어 우리 동네에도 이쁜 개인카페가 생겼어요  라 떼에 거품 쫀쫀하니 맛있었구  양도 충분했어요  커 피 마실때마다 줄무늬가 남는걸보니 커피 제대    집근처에 새로 오픈한 카페 드디어 다녀왔어요  분위 기 넘 예뻐요  인테리어도 신경을 많이 쓰셔서 편안해 요  작은 소품들도 마음에 들어요  사장님 넘 친    사장님께서 너무 친절하셔서 좋았어요 집이랑 가까우 면 진짜 자주 들릴거같은데 집이랑 아주멀어서 쿠폰 안받았어요   녹차라떼 맛있게 잘먹었습니    크로플에 생크림 많이 주셔서 부족함없이 너무 맛있게 잘 먹었어요 수제청 레몬 아이스티 너무 맛있어요     주인 아주머니 굉장히 친절하시구 카페 넘넘 이뻐요 음료도 저렴   제가 살면서 마신 레몬청 중에 제일 맛있네요   카라멜 마끼아또 정말 맛있읍니다 커피가 맛있네요 신맛이 강하지 않으면서 테이크아웃   새로 생겨서 방문했는데 너무 친절하시고 아이스 아메리카노 먹었는데 좋았어요  아주 좋아요  분위기좋고 커피도 맛납니다 굿굿 굿
돈암동,카페 휴, 맨날 와서 먹는 곳이에요   쿠키들도 맛있고 케익들도   커피도 다 맛있어요    인테리어도 진짜 이쁘고 집중하기 좋게 깔끔해서 가서 작업 합니다      귯 카페도 너무 이쁘고 커피도 맛있어서 즐겁게 있다 가요  사장님도 친절하시고 담에 또 놀러 오겠습니다   굿 분위기도 좋고 편안하게 있다가요 음료도 맛있구요 굿 굿 커피도 맛있고 깨끗하고 쾌적한 카페에요  쿠키랑 케 이크가 너무 맛있어보여서 먹고 싶었는데 오늘은 배 가불러 못먹어서 아쉽네요  다음에는 꼭 같    역시나 디저트 맛집   쿠키도 맛있고 파운드케이크도 맛있네요  추천드립니다  굿굿 넓고 깨끗하고 편해요  커피 맛은 어디든 거기서거기라 괜찮아요 커피가 맛있어요 굿
돈암동,카페플라워 한신한진점, 한신 한진 아파트 상가에 있는 카페 플라워   아이스라떼가      엄청 저렴해요  커피도 진하구 맛있어요     자주 사먹어야겠어요  좋아요 아메리카노 샷을 키어스크에서 결정할수있어서 좋아 요  연하게 먹는데 원샷에 라지사이즈로 먹으면 딱 맞 아요  가격도     원으로 저렴  부모님은 바    맛있어요  맛있어요  좋아요 천원의 행복   요즘같은 시대에 천원짜리가 왠말이에 요   가성비 정말 굿입니다 한진사우나 가는 길에 들 렀는데 만족합니다 사장님도 넘 친절하시고 커    맛있어요  로스팅 직접하면서도 가격이 착한 카페  자주 들르고 있어요 좋아요 굿 맛있어요  맛있어요  좋아요 굿 맛있어요  맛있어요  맛있어요  좋아요 친절하시고 맛나고 좋아요 감사합니당   가성비는좋아요 굿 굿 굿 좋아요 맛있어요 커피 진짜 맛있어요 맛있어요 맛있어요 우리동네 스몰까페   굿 굿 맛있어요  맛있어요   굿 굿   좋아요 굿 테이크아웃 저렴해요   딸래미는 바닐라라떼 뚝딱하고 학원갔네요  따아를 아아로 잘못주문함 이궁   조아요 굿   구웃 좋아요     굿 가성비 괜찮아요   진짜 맛있어요        좋아요 좋아요 굿 굿 맛있어요    좋아요 쿠키가 넘 맛있었어요  사장님도 정말 친절하셨어요  커피향이 참 좋았습니다  항상 자주 가서 사먹는 카페입니다   사장님 부부가 친절하시고 커피도 싸고 맛있어요   친절하고 커피맛도 좋아요 커피 맛 신선하고  주인사장님 부부가 엄청 친절합니 다    집에 있다가도 커피 생각나면 일부러 찾아가는  곳이에요  굿 굿 좋아요 친절하세요 좋아요 
돈암동,데이롱 카페 성북돈암점, 가성비고 좋고 맛있어요 라떼 맛있어요
돈암동,블루포트 성신여대수정관점, 콘서트 보러 왔어요  좌석 넓고 좋아요  따뜻한 대추 차 맛있어요  가성비 좋아요 오랜만에 모교 들러서 커피 주문 까페라떼가 스팀도 안되있고 맛없음 직원분이 친절하시고  가성비 좋아요  와플 맛있어요 공간도 넓고 좋아요 참치김밥이랑 엘리자베스밀크티 맛있어요 커피만 마시다가 블루베리 요거트 마셔 봤는데 달달하니 맛있어요   엘리자베스밀크티맛있어요 사장님도 친절하셔요 좋아요 굿 좋아요 커피 맛있네요   좋아요  성신여대 맛집  학생들은 좋아요  추천합니다     굿 굿       가성비 짱 마카롱이랑 쿠키가 넘 맛있어요  굿 굿 가성비가좋아요 제발 와플에 쓰는 크림 바꾸면 좋겠어요 스프레이 제 발 그만    와플을 정말 사랑하는 소녀인데  무슨 크림 이   초만에 빵에 흡수돼서 사라져요 누텔라 와플 맛있어요   맛있어용      사과쨈보다 생크림이 더 많아서 좀 느끼해요  이용이 편리하고 가성비좋습니다  굿 블루베리 스무디 맛있어요   맛있고 빨리 나와요   커피가 빨리 나와요    굿 가격이 싸고 음료가 빠르게 나와서 좋아요      가성비굿    굿    싸고 맛있어요 와플이 생각보다 맛있어서 놀랐어용 퀄리티 비해 비싸긴 해요 미리 만들어놔서 그런지 밥 이 조금 오래된 느낌이 있음    주변 상권 보면 떡갈비 김밥     원 하는데 여기는 별로 튼실하지 않       참치가 가득 들어 있어서 맛있어요    굿    맛있어요      굿    와플 크림 많이 넣어주셨음 좋겠다    굿      굿    참치마요김밥 먹었는데 항상 맛있어요    맛있어요 맛있고 싸서 자주 먹는 곳이에요    굿      좋아요   김밥을 주문 즉시 말아주셔서 넘 좋아요      커피 맛있어요         참치마요 맛있어요      굿 크 학교안에 와플이라니 최고 굿 굿 아샷추 굿 김밥킹 맛있어요    맛있어요  좋아요 가성비 좋아요  수업 전 늘 들리는 곳입니다 가격 저렴하고 맛있어요 굿 주문하면 빨리 나와서 좋아요    굿 굿 굿 빨리 나와서 좋아요 와플맛집  디저트가맛나요 맛있어요   무난하게 좋아요   커피 사러 학교밖까지 가기 귀찮을때 갈 수 있어서 좋습니다 항상 감사합니다    굿 굿 와플 맛있어요 굿 굿 맛있어요   바삭바삭 와플    좋아요 굿 굿 굿 싸요  굿 굿 남직원은 불친절한데 여직원 분은 되게 친절하세요 굿 굿 굿 커피가 싸고 좋아요 굿    맛있어요  커피      국 굿
